subject_id	subject_label	predicate	object_id	object_label	sources	confidence	evidence_count	evidence_types	evidence_pmid	evidence_type	evidence_span
LLM:mediterranean_diet_pattern	Mediterranean Diet Pattern	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.88	1	rct	37095601	rct	At week 12, 75% [9/12] of participants in the CHD had an FC >100 μg/g, vs 20% [3/15] of participants in the MDP group
LLM:mediterranean_diet_pattern	Mediterranean Diet Pattern	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.85	1	rct	40242173	rct	High adherence to an MDP is associated with beneficial metabolite changes associated with reducing inflammation in UC
LLM:mediterranean_diet	Mediterranean diet	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.85	1	cohort	31813010	cohort	In patients with UC after pouch surgery, adherence to MED is associated with decreased calprotectin levels
LLM:mediterranean_diet	Mediterranean diet	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.85	1	rct	38794742	rct	MD, MD + curcumin, and MD + resveratrol interventions were effective in reducing disease activity and inflammation and improving quality of life in individuals with UC
LLM:mediterranean_diet	Mediterranean diet	DECREASES_MARKER	DOID:8778	Crohn's disease	LLM	0.85	1	cohort	39814239	cohort	Adherence to MED was associated with a noncomplicated CD course, and inversely correlated with CDAI, fecal calprotectin, C-reactive protein
LLM:mediterranean_diet_fat_blend	Mediterranean diet fat blend	DECREASES_MARKER	LLM:colitis	colitis	LLM	0.85	1	animal	35471119	animal	The MD resulted in lower clinical and histopathological scores
LLM:mediterranean-like_diet	Mediterranean-like diet	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.85	1	cohort	41494802	cohort	In UC, Mediterranean-like diets, fruits and coffee reduced C reactive protein
LLM:mediterranean-like_dietary_pattern	Mediterranean-like dietary pattern	DECREASES_MARKER	LLM:subclinical_gastrointestinal_inflammation	subclinical gastrointestinal inflammation	LLM	0.88	1	cohort	35643175	cohort	The DC3 diet was also significantly associated with lower levels of subclinical gut inflammation, defined by fecal calprotectin, compared with other dietary patterns
LLM:megamucosa	MegaMucosa	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	33255321	animal	Pretreatment with MSB or MM alone and in combination significantly lowered inflammation and reduced damage to the colonic mucosa
LLM:megasporebiotic	MegaSporeBiotic	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	33255321	animal	Pretreatment with MSB or MM alone and in combination significantly lowered inflammation and reduced damage to the colonic mucosa
LLM:melinjo_endosperm_extract	Melinjo endosperm extract	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.75	1	animal	39058737	animal	In conclusion, MeE may alleviate UC injury by reducing macrophage infiltration and regulating the AMPK/NFκB/Sirt1 pathway
LLM:mesna_and_n-3_polyunsaturated_fatty_acids_combination	Mesna and n-3 polyunsaturated fatty acids combination	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	26852691	animal	The simultaneous administration of Mesna and n-3 PUFAs is particularly effective in ameliorating DSS colitis in rats, by reducing oxidative stress, inflammation and apoptosis
LLM:mesona_chinensis_benth_polysaccharide	Mesona chinensis Benth polysaccharide	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	35661585	animal	MBP can alleviate the colitis symptoms, inhibits the overproduction of TNF-α, IL-1β, promote IL-10, reduces myeloperoxidase activity, and alleviates the inflammatory response
LLM:miconazole	Miconazole	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.75	1	animal	40744213	animal	MCZ ameliorated DSS-induced weight loss, bloody stools, and colonic tissue damage
LLM:mimosa_caesalpiniifolia	Mimosa caesalpiniifolia	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	37433169	animal	Treatment with the pre-formulation decreased the clinical activity (bloody diarrhea), inflammatory infiltrate, and the ulcers.
LLM:miniature_rose_extract	Miniature Rose extract	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	41568049	animal	Treatment with aqueous MR extract markedly alleviated DSS-induced colitis
LLM:modified_gegen_qinlian_decoction	Modified Gegen Qinlian Decoction	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.85	1	animal	39165355	animal	MGQD relieved colitis as shown by weight loss protection, a lower disease activity index (DAI), restoration of intestinal length reduction, and lower histopathologic scores
LLM:modified_jiaoqi_powder	Modified Jiaoqi powder	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.85	1	animal	41822124	animal	MJQP substantially restored body weight and colonic length in UC, and reduced DAI and colonic pathological alterations, while MJQP restored tight junctions of the colon to repair the intestinal barrier
LLM:modified_wumei_pill	Modified Wumei pill	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.85	1	rct	40088871	rct	Three therapies used alone or combined with mesalazine (MS) were comparable to MS alone in improving Mayo scores and hematic inflammatory parameters
LLM:modulen_ibd	Modulen IBD	DECREASES_MARKER	DOID:8778	Crohn's disease	LLM	0.88	1	rct	30541015	rct	At 8 weeks, clinical remission [HBI <5] was achieved in 13/13 patients on EEN
LLM:monascus_purpureus_exopolysaccharide	Monascus purpureus exopolysaccharide	DECREASES_MARKER	LLM:colitis	colitis	LLM	0.8	1	animal	38511260	animal	G-EMP intervention reduced the loss of body weight, degree of colonic damage and shortening, disease activity index scores, and histopathology scores, while restoring goblet cell production and oxidative homeostasis, repairing colonic functions, and regulating inflammatory cytokines
LLM:monash_pouch_diet	Monash Pouch diet	DECREASES_MARKER	LLM:pouchitis	pouchitis	LLM	0.75	1	cohort	38162853	cohort	All six symptomatic patients achieved symptomatic remission (P = 0.03)
LLM:monocyte_locomotion_inhibitory_factor	Monocyte locomotion inhibitory factor	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	40354872	animal	MLIF significantly inhibition of colitis development... MLIF slowing the progression of inflammation in the colon of mice exposed to DSS
LLM:moringa_oleifera_leaf_polysaccharide	Moringa oleifera leaf polysaccharide	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.75	1	animal	38765820	animal	MOLP-H treatment improves intestinal health
LLM:moringa_oleifera_peptide	Moringa oleifera peptide	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	35911761	animal	MOP can ameliorate the pathological phenotype, inflammation, and intestinal barrier disruption in mice with colitis
LLM:moringa_oleifera_polysaccharide	Moringa oleifera polysaccharide	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	36115453	animal	MOP could inhibit the weight loss and disease activity index in UC mice
LLM:mosla_chinensis_cv_jiangxiangru	Mosla chinensis cv. Jiangxiangru	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	34735907	animal	JXR effectively ameliorated inflammation, restore the redox balance in the gut. JXR treatment significantly reduced the production of reactive oxygen species (ROS), increased the activity of antioxidative enzyme, suppressed the secretion of inflammatory mediators (NO, PGE2) and cytokines (TNF-α, IL-6, IL-1β).
LLM:mume_fructus_extract_mfe40	Mume Fructus extract MFE40	DECREASES_MARKER	DOID:8778	Crohn's disease	LLM	0.8	1	animal	35718051	animal	MFE40 could ameliorate inflammation and fibrosis in the colon and lung tissues by inhibiting the secretion of cytokines, such as IL-1β, IL-6, IL-17, and TGF-β, along with intestinal obstruction and lung injury in CD rats
LLM:mycodigest_mushroom_prebiotic	Mycodigest mushroom prebiotic	DECREASES_MARKER	DOID:8778	Crohn's disease	LLM	0.85	1	rct	40313234	rct	Clinical response was higher in the 'Mycodigest' intervention (N = 10) compared to the placebo (N = 6) group (80 vs. 16.7%, respectively, p = 0.035)
LLM:myrciaria_jaboticaba_peel_extract	Myrciaria jaboticaba peel extract	DECREASES_MARKER	LLM:colitis	colitis	LLM	0.8	1	animal	31731626	animal	EJP decreased histological scoring, mucosal thickness, and preserved the crypts and histological structure.
LLM:myricetin	Myricetin	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.75	1	animal	33811973	animal	the effects of M10 and Myricetin on colitis were associated to the increase of probiotics
LLM:myricetin	Myricetin	DECREASES_MARKER	LLM:colitis	colitis	LLM	0.8	1	animal	39974840	animal	myricetin could significantly protect mice against colitis
LLM:mytilus_coruscus_polysaccharide	Mytilus coruscus polysaccharide	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	34436307	animal	MP can improve the clinical symptoms of colitis, inhibit the weight loss of mice, reduce the disease activity index, and have a positive effect on the shortening of the colon caused by DSS, meliorating intestinal barrier integrity and lowering inflammatory cytokines in serum
LLM:n-acetylglucosamine	N-acetylglucosamine	DECREASES_MARKER	DOID:8778	Crohn's disease	LLM	0.75	1	animal	40963256	animal	oral monosaccharide therapy with N-acetylglucosamine ameliorates the epithelial N-glycan defect, bile acid dyshomeostasis, intestinal permeability, and susceptibility to chemical-induced colitis in a mouse model of ZIP8 391-Thr
LLM:n-acetylglucosamine	N-acetylglucosamine	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	37655824	animal	colitis-induced body weight loss, disease activity, colonic tissue damage, colon length shortening, and the loss of mucin-secreting area were significantly improved in the NAG-D group
LLM:n-acetylglucosamine	N-acetylglucosamine	DECREASES_MARKER	DOID:8778	Crohn's disease	LLM	0.8	1	animal	39005453	animal	oral monosaccharide therapy with N-acetylglucosamine ameliorates the epithelial N-glycan defect, bile acid dyshomeostasis, intestinal permeability, and susceptibility to chemical-induced colitis in a mouse model of ZIP8 391-Thr
LLM:nc_gut_relief_formula	NC Gut Relief Formula	DECREASES_MARKER	LLM:gastrointestinal_disorder	gastrointestinal disorder	LLM	0.85	1	cohort	32151878	cohort	The NC Gut Relief Formula significantly improved the frequency and severity of upper and lower GI symptoms by 60%-80%, including indigestion, heartburn, nausea, constipation or diarrhea, abdominal pain, and troublesome flatulence
LLM:ne-ecn-pa_programmable_probiotic	NE-EcN-pA programmable probiotic	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	40116595	animal	In UC mice, oral administration of NE-EcN-pA effectively alleviated intestinal inflammation
LLM:ngp-3_polysaccharide	NGP-3 polysaccharide	DECREASES_MARKER	DOID:0050589	inflammatory bowel disease	LLM	0.8	1	animal	41135888	animal	NGP and NGP-3 alleviated weight loss and reduced disease activity index scores
LLM:nmw1	NMW1	DECREASES_MARKER	LLM:colitis	colitis	LLM	0.8	1	animal	33919372	animal	NMW1 was effective in dampening intestinal inflammation, with significant reductions in disease activity scores, fecal lipocalin-2 levels, pro-inflammatory KC cytokine release, and intestinal epithelial lesion sizes
LLM:nmw2	NMW2	DECREASES_MARKER	LLM:colitis	colitis	LLM	0.7	1	mechanistic	33919372	mechanistic	both NMW1 and NMW2 exhibited anti-inflammatory effects using intestinal cells
LLM:nanfeng_tangerine_citrus_polysaccharide	Nanfeng tangerine citrus polysaccharide	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.75	1	animal	41517118	animal	All polysaccharides alleviated UC symptoms
LLM:nanguo_pear_polysaccharide	Nanguo pear polysaccharide	DECREASES_MARKER	DOID:0050589	inflammatory bowel disease	LLM	0.8	1	animal	41135888	animal	NGP and NGP-3 alleviated weight loss and reduced disease activity index scores
LLM:naringin	Naringin	DECREASES_MARKER	DOID:0050589	inflammatory bowel disease	LLM	0.75	1	mechanistic	41695990	mechanistic	the main active components of SFALCA, Atractylenolide I and Naringin, exert anti-inflammatory effects by inhibiting the Interleukin-17C (IL-17C) mediated positive feedback loop
LLM:naringin	Naringin	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	34771012	animal	naringin significantly alleviated DSS-induced colitis symptoms, including disease activity index (DAI), colon length shortening, and colon pathological damage
LLM:narirutin	Narirutin	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	38759313	animal	NR administration suppressed DSS-induced colitis as reflected in a decrease in body weight loss, DAI score, colon length shortening, and histological score
LLM:neohesperidin	Neohesperidin	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	39249130	animal	Early intervention with NEO (25 and 50 mg/kg) mitigated colon shortening, restored damaged barrier proteins, and significantly reduced the inflammatory cytokine levels.
LLM:new_baitouweng_decoction	New Baitouweng Decoction	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	40584150	animal	NBD reduced the disease activity index scores, ameliorated colonic pathological damage, inhibited colon inflammation, and repaired the intestinal barrier
LLM:new_baitouweng_decoction	New Baitouweng Decoction	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.75	1	animal	36424592	animal	The efficacy of NBD in combination with FMT was demonstrated by the lower disease activity index scores
LLM:nordihydroguaiaretic_acid	Nordihydroguaiaretic acid	DECREASES_MARKER	DOID:0050589	inflammatory bowel disease	LLM	0.85	1	animal	40596758	animal	Administration of NDGA alleviated experimental colitis
LLM:nostoc_commune_polysaccharide	Nostoc commune polysaccharide	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.85	1	animal	37447380	animal	Here, we examined the amelioration of N. commune polysaccharides against acute colitis in mice induced by DSS
LLM:ops-2071	OPS-2071	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	34259969	animal	OPS-2071 (10 mg/kg) significantly suppressed the exacerbation of stool scores, especially the bloody stool score, with the increase in A. muciniphila occupancy
LLM:ocimum_gratissimum_polyphenol_extract	Ocimum gratissimum polyphenol extract	DECREASES_MARKER	LLM:colitis	colitis	LLM	0.8	1	animal	29684860	animal	PREOG administration promoted repair of colonic mucosa injuries, attenuated inflammation, and decreased DAI scores in rats with colitis
LLM:oenothera_rosea_extract	Oenothera rosea extract	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.75	1	animal	30372897	animal	Doses of 500 and 750 mg/Kg showed a protective effect in the TNBS-induced colonic damage. This activity was related to the downregulation of evaluated parameters.
LLM:omega-3_fatty_acid	Omega-3 fatty acid	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.85	1	meta_analysis	35889840	meta_analysis	For each Standard Deviation increase in Omega-3 FA genetic levels, the risk of ulcerative colitis was found to be reduced by 39.9% by the IVW method
LLM:ononin	Ononin	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	41694668	animal	Combined treatment with Ononin and Lactobacillus paracasei significantly alleviated UC symptoms
LLM:ononin	Ononin	DECREASES_MARKER	DOID:0050589	inflammatory bowel disease	LLM	0.75	1	animal	41457667	animal	OME ameliorates DSS-induced intestinal inflammation
LLM:ophiocordyceps_sinensis	Ophiocordyceps sinensis	DECREASES_MARKER	LLM:colitis-associated_cancer	colitis-associated cancer	LLM	0.85	1	animal	34330600	animal	O. sinensis treatment significantly increased the body weight and survival rate, reduced the number of colon tumors, improved the damage of colon epithelial tissue, restored the crypt structure and alleviate the colonic inflammation in AOM/DSS-treated mice
LLM:ophiopogon_japonicus_polysaccharide	Ophiopogon japonicus polysaccharide	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	41975633	animal	oral administration of OJP at different dosages effectively alleviated colonic injury and restored intestinal homeostasis in UC mice
LLM:ophiopogonin_d	Ophiopogonin D	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	39039348	animal	Ophiopogonin-D treatment significantly mitigated these DSS-induced effects, improved colon permeability, and modulated inflammatory markers like ZO-1, MUC-2, TNF-α, and IL-1β
LLM:opuntia_ficus-indica_cladode_infusion	Opuntia ficus-indica cladode infusion	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	29221725	animal	carob leaf and OFI-cladode infusions reduced inflammation severity associated with HFD-induced obesity and DSS-induced acute colitis indicated by decrease in pro-inflammatory cytokines expression
LLM:origanum_sipyleum_extract	Origanum sipyleum extract	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.75	1	animal	31393014	animal	All extracts were effective in reducing colon pro-oxidant and pro-inflammatory biomarkers
LLM:ornithine_alpha-ketoglutarate	Ornithine α-ketoglutarate	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	37299439	animal	1% OKG supplementation prevents DSS-induced colitis in mice via altering microbial compositions and reducing the secretion of inflammatory cytokines in serum
LLM:ottabac_multistrain_probiotic_plus_vitamin_d	OttaBac multistrain probiotic plus vitamin D	DECREASES_MARKER	LLM:ibs_without_constipation	IBS without constipation	LLM	0.87	1	rct	40431448	rct	Mean zonulin values showed a significant progressive reduction in the active group (-10.2 ng/mL at week 12, p = 0.0375; -19.5 ng/mL at week 16, p = 0.0002)
LLM:ovalbumin-derived_peptides	Ovalbumin-derived peptides	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	40958146	animal	OVA-P administration significantly alleviated colitis symptoms, restored colon length, reduced pro-inflammatory cytokines (tumor necrosis factor-α), and enhanced antioxidant markers (SOD).
LLM:p_subpeltata_extract	P. subpeltata extract	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.75	1	animal	31669103	animal	the plant extract dropped neutrophil infiltration followed by inhibiting the MPO enzyme levels
LLM:pat1_loss	PAT1 loss	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.75	1	animal	38735402	animal	PKO mice exhibited significantly higher loss of body weight, gut permeability, colonic inflammation, and diarrhea in response to dextran sulfate sodium treatment
LLM:pr39_peptide	PR39 peptide	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.75	1	animal	38113690	animal	5 mg/kg of PR39 was able to ameliorate the clinical manifestations of DSS-induced UC mice by improving the clinical symptoms, colonic tissue damage, up-regulating the expression of tight junction proteins, and alleviating the systemic inflammation in mice
LLM:painong-san_extract	Painong-San extract	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	34915325	animal	PNS treatment reduced the weight loss and the disease activity index, prevented colon shortening and alleviated colonic tissue damage in dextran sulfate sodium (DSS)-induced colitis mice
LLM:palmatine	Palmatine	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	30243842	animal	Pal treatment significantly reduced DAI scores and ameliorated colonic injury in mice with DSS-induced colitis
LLM:panax_ginseng_polysaccharide	Panax ginseng polysaccharide	DECREASES_MARKER	LLM:intestinal_inflammation	intestinal inflammation	LLM	0.8	1	animal	34354704	animal	Polysaccharides from Panax ginseng C. A. Meyer (P. ginseng) are the main active component of P. ginseng and exhibit significant intestinal anti-inflammatory activity
LLM:panax_notoginseng_extract	Panax notoginseng extract	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	41472739	animal	Treatment with Panax notoginseng extract repaired the damaged intestinal barrier, as evidenced by increased expression levels of Claudin-1, Occludin, ZO-1, and MUC-2 proteins.
LLM:panax_notoginseng_saponins	Panax notoginseng saponins	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	36408726	animal	PNS significantly alleviated dextran sulfate sodium (DSS)-induced colitis
LLM:panax_notoginseng_saponins	Panax notoginseng saponins	DECREASES_MARKER	DOID:0050589	inflammatory bowel disease	LLM	0.8	1	animal	40165428	animal	the gut microbiota remodeled by PNS had a regulatory effect on bile acid metabolism... which alleviated IBD
LLM:panax_notoginseng_saponins	Panax notoginseng saponins	DECREASES_MARKER	LLM:colorectal_cancer	colorectal cancer	LLM	0.8	1	animal	32616190	animal	PNS significantly relieved AOM/DSS-induced colon tumorigenesis and development by reducing the disease activity index (DAI) scores and colon tumor load
LLM:panax_quinquefolius_polysaccharide	Panax quinquefolius polysaccharide	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	37415978	animal	Compared with the DSS group, the WQP group showed a significantly lower DAI score of mice and an alleviated colon tissue injury
LLM:parabacteroides_distasonis-derived_extracellular_vesicles	Parabacteroides distasonis-derived extracellular vesicles	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	42034038	animal	PDEV administration ameliorates disease severity in DSS-induced colitis models
LLM:parishin	Parishin	DECREASES_MARKER	LLM:colitis	colitis	LLM	0.8	1	animal	40582206	animal	Parishin alleviated symptoms such as weight loss, a colon shortening, and a high disease activity index in a dextran sulfate sodium (DSS)-induced colitis mouse model
LLM:patrinia_scabiosaefolia	Patrinia scabiosaefolia	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	40238255	animal	P. scabiosaefolia-treated mice showed significant reductions in IL-6, TNF-α, LPS, and D-Lactate levels (p < 0.05); improved colon histopathological damage
LLM:pediococcus_acidilactici_wnym01	Pediococcus acidilactici WNYM01	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.78	1	animal	34310635	animal	The histology results, the anti-inflammatory and anti-oxidative stress biomarkers showed the protective role of the strains compared to the ulcerative group.
LLM:pediococcus_acidilactici_wnym02	Pediococcus acidilactici WNYM02	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.78	1	animal	34310635	animal	The histology results, the anti-inflammatory and anti-oxidative stress biomarkers showed the protective role of the strains compared to the ulcerative group.
LLM:pediococcus_pentosaceus	Pediococcus pentosaceus	DECREASES_MARKER	LLM:pediatric_inflammatory_bowel_disease	pediatric inflammatory bowel disease	LLM	0.8	1	animal	37396394	animal	P. pentosaceus CECT8330 obviously alleviated colitis symptoms of juvenile mice, including weight loss, colon length shortening, spleen swelling, and intestinal barrier function
LLM:pediococcus_pentosaceus_cect_8330	Pediococcus pentosaceus CECT 8330	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	35033121	animal	P. pentosaceus CECT 8330 treatment protected DSS-induced colitis in mice as evidenced by reducing the weight loss, disease activity index (DAI) score, histological damage, and colon length shortening.
LLM:pediococcus_pentosaceus_li05	Pediococcus pentosaceus LI05	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	32363766	animal	P. pentosaceus LI05 ameliorated colitis in mice and reduced the body weight loss, disease activity index (DAI) scores, colon length shortening, intestinal permeability and the proinflammatory cytokine levels
LLM:pericarpium_citri_reticulatae_chachiensis_polysaccharide	Pericarpium Citri Reticulatae 'Chachiensis' polysaccharide	DECREASES_MARKER	LLM:colitis	colitis	LLM	0.8	1	animal	39084973	animal	treatment with PCRCP not only significantly reduced DSS-induced colitis via down-regulating colonic inflammatory signaling pathways including PI3K-Akt, NLRs and NF-κB
LLM:perilla_frutescens_seed_oil	Perilla frutescens seed oil	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	34522194	animal	PSO pretreatment evidently reduced body weight loss, diminished diarrhea, gross bleeding, and DSS-induced colon shortening. PSO pretreatment attenuated histopathological changes in response to DSS-induced colitis. PSO pretreatment also markedly decreased inflammatory response in serum and the colon tissue of DSS-induced mice.
LLM:periplaneta_americana_extract	Periplaneta americana extract	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	37927593	animal	intragastric administration of them could alleviate symptoms of weight loss and colon length shortening in the UC mice
LLM:periplaneta_americana_extract	Periplaneta americana extract	DECREASES_MARKER	LLM:oxidative_stress	oxidative stress	LLM	0.8	1	animal	36139880	animal	PAE pretreatment could significantly reduce oxidative stress in the intestine and liver by reducing the production of MDA, and improved antioxidant systems (SOD, CAT, GSH, and T-AOC)
LLM:persea_americana_extract	Persea americana extract	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	30621304	animal	EEP effectively improved clinical signs and histological characteristics of DSS-induced colitis mice
LLM:petasites_japonicus_leaf_extract	Petasites japonicus leaf extract	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	41977455	animal	EPJ significantly alleviated DSS-induced colitis, as evidenced by improvements in body weight loss (87.41% vs. 76.02% in the DSS group), colon length (5.75 vs. 4.34 cm), intestinal permeability (52.80 vs. 163.01 μg/mL), and myeloperoxidase (MPO) activity
LLM:phaeodactylum_tricornutum_polysaccharide	Phaeodactylum tricornutum polysaccharide	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	40441573	animal	Treatment with PTPs significantly restored colitis symptoms, enhanced colonic antioxidant capacity (MPO, CAT, and SOD), and suppressed the overproduction of inflammatory cytokines (IL-1β, IL-6, and TNF-α).
LLM:phellinus_igniarius_polysaccharide	Phellinus igniarius polysaccharide	DECREASES_MARKER	DOID:0050589	inflammatory bowel disease	LLM	0.75	1	animal	35882149	animal	CS-PIPP prominently prevented intestinal inflammatory damage and protected the integrity of the intestinal barrier
LLM:phellinus_linteus_acidic_polysaccharide	Phellinus linteus acidic polysaccharide	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	38499127	animal	PLAP treatment alleviated major UC symptoms (weight loss, reduced food intake, increased disease activity index), and ameliorated histopathological colon tissue damage
LLM:phellinus_linteus_polysaccharide	Phellinus linteus polysaccharide	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	40094337	animal	symptoms such as colon shortening, weight loss, and a decrease in disease activity index (DAI) scores were significantly improved in UC mice
LLM:phellodendri_chinensis_cortex_polysaccharide	Phellodendri chinensis Cortex polysaccharide	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	41490552	animal	PCP alleviated colitis-associated symptoms, repaired, injured intestinal barrier and promoted FXR activation in DSS-induced colitis mice
LLM:phlorizin	Phlorizin	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	37856155	animal	early intervention with PHZ (20, 40, and 80 mg/kg) significantly reduced the severity of DSS-induced colitis in mice, as presented by a longer colon, improved tight junction protein, decreased disease activity index, and attenuated inflammatory factors
LLM:phoma_herbarum_alpha-d-glucan	Phoma herbarum α-D-glucan	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	32014479	animal	YCP could improve the general symptoms, reestablish the intestinal immune balance, and repair the mucosal barrier in colitis mice
LLM:phosvitin	Phosvitin	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	40928298	animal	PSV intervention significantly attenuated intestinal inflammation, reduced proinflammatory cytokine levels (e.g., TNF-α), and preserved intestinal barrier integrity
LLM:phyllanthus_emblica_extract	Phyllanthus emblica extract	DECREASES_MARKER	DOID:0050589	inflammatory bowel disease	LLM	0.8	1	animal	41423737	animal	In a zebrafish model of trinitrobenzenesulfonic acid (TNBS)-induced inflammatory bowel disease, PE significantly ameliorated intestinal injury, reduced gut lumen expansion, inhibited neutrophil recruitment, and restored goblet cell numbers.
LLM:phyllanthus_emblica_polysaccharide	Phyllanthus emblica polysaccharide	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	38981378	animal	administered in varying dosages to dextran sulfate sodium (DSS)-induced UC models, PEP-1 significantly alleviated colonic symptoms, histological damages
LLM:phytosphingosine	Phytosphingosine	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	41027059	animal	oral administration of PS significantly alleviated DSS-induced colonic injury
LLM:picroside_iii	Picroside III	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	38009836	animal	pretreatment with Pic mitigated the DSS-induced escalation of the disease activity index (DAI), alleviated intestinal damage, and attenuated intestinal inflammation in mice
LLM:pine_pollen_polysaccharide_ppm60	Pine pollen polysaccharide (PPM60)	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	36987195	animal	purified PPM60 and its sulfated form SPPM60 effectively alleviated the disease progression of weight loss, colon shortening and intestinal injury in UC mice
LLM:pingkui_enema	Pingkui enema	DECREASES_MARKER	DOID:8577	ulcerative colitis	LLM	0.8	1	animal	32831864	animal	Pingkui enema treatment with high dosage markedly improved the survival rate compared with untreated and sulfasalazine treated groups. All dosages of Pingkui enema reduced pathological score.
