subject_id	subject_label	subject_type	predicate	object_id	object_label	object_type	source	source_id	publication_id	evidence_type	confidence	sample_type	notes	method
FOODON:03307240	chocolate	Food	decreases_abundance_of	NCBITaxon:31953	Bifidobacteriaceae	Microbe	Bolte2021	S7:k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae|chocolate	10.1136/gutjnl-2020-322670	observational	0.8	Faeces	beta=-5.63; FDR=0.045; Het.Pval=0.95; rank=family	shotgun metagenomics + FFQ; meta-analysis across 4 cohorts (n=1425)
CHEBI:30879	alcohol	Food	decreases_abundance_of	NCBITaxon:1343	Streptococcus vestibularis	Microbe	Bolte2021	S7:k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_vestibularis.t__Streptococcus_vestibularis_unclassified|group_alcohol	10.1136/gutjnl-2020-322670	observational	0.8	Faeces	beta=-0.0109; FDR=0.046; Het.Pval=0.72; rank=species	shotgun metagenomics + FFQ; meta-analysis across 4 cohorts (n=1425)
FOODON:03310272	red wine	Food	increases_abundance_of	NCBITaxon:46228	[Ruminococcus] lactaris	Microbe	Bolte2021	S7:k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__Ruminococcus_lactaris.t__Ruminococcus_lactaris_unclassified|wine_red	10.1136/gutjnl-2020-322670	observational	0.8	Faeces	beta=0.231; FDR=0.048; Het.Pval=0.39; rank=species	shotgun metagenomics + FFQ; meta-analysis across 4 cohorts (n=1425)
FOODON:03310272	red wine	Food	decreases_abundance_of	NCBITaxon:1535	[Clostridium] leptum	Microbe	Bolte2021	S7:k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_leptum.t__GCF_000154345|wine_red	10.1136/gutjnl-2020-322670	observational	0.8	Faeces	beta=-0.0597; FDR=0.048; Het.Pval=0.14; rank=species	shotgun metagenomics + FFQ; meta-analysis across 4 cohorts (n=1425)
FOODON:03310272	red wine	Food	increases_abundance_of	NCBITaxon:207244	Anaerostipes	Microbe	Bolte2021	S7:k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerostipes|wine_red	10.1136/gutjnl-2020-322670	observational	0.8	Faeces	beta=0.111; FDR=0.048; Het.Pval=0.13; rank=genus	shotgun metagenomics + FFQ; meta-analysis across 4 cohorts (n=1425)
PO:0009001	fruit	Food	decreases_abundance_of	NCBITaxon:1263	Ruminococcus	Microbe	Bolte2021	S7:k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus|fruit	10.1136/gutjnl-2020-322670	observational	0.8	Faeces	beta=-0.144; FDR=0.049; Het.Pval=0.15; rank=genus	shotgun metagenomics + FFQ; meta-analysis across 4 cohorts (n=1425)
PO:0009001	fruit	Food	increases_abundance_of	NCBITaxon:40519	Ruminococcus callidus	Microbe	Bolte2021	S7:k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__Ruminococcus_callidus.t__GCF_000468015|fruit	10.1136/gutjnl-2020-322670	observational	0.8	Faeces	beta=0.0314; FDR=0.049; Het.Pval=0.82; rank=species	shotgun metagenomics + FFQ; meta-analysis across 4 cohorts (n=1425)
FOODON:03303171	nut	Food	decreases_abundance_of	NCBITaxon:1689	Bifidobacterium dentium	Microbe	Bolte2021	S7:k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_dentium.t__Bifidobacterium_dentium_unclassified|group_nuts	10.1136/gutjnl-2020-322670	observational	0.8	Faeces	beta=-0.213; FDR=0.049; Het.Pval=0.34; rank=species	shotgun metagenomics + FFQ; meta-analysis across 4 cohorts (n=1425)
FOODON:03303171	nut	Food	decreases_abundance_of	NCBITaxon:33958	Lactobacillaceae	Microbe	Bolte2021	S7:k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae|group_nuts	10.1136/gutjnl-2020-322670	observational	0.8	Faeces	beta=-0.357; FDR=0.049; Het.Pval=0.59; rank=family	shotgun metagenomics + FFQ; meta-analysis across 4 cohorts (n=1425)
FOODON:03307240	chocolate	Food	decreases_abundance_of	NCBITaxon:216816	Bifidobacterium longum	Microbe	Bolte2021	S7:k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_longum|chocolate	10.1136/gutjnl-2020-322670	observational	0.8	Faeces	beta=-3.33; FDR=0.049; Het.Pval=0.73; rank=species	shotgun metagenomics + FFQ; meta-analysis across 4 cohorts (n=1425)
FOODON:03000287	cheese	Food	increases_abundance_of	NCBITaxon:186802	Eubacteriales	Microbe	Bolte2021	S7:k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales|snack_cheese	10.1136/gutjnl-2020-322670	observational	0.8	Faeces	beta=3.62; FDR=0.05; Het.Pval=0.08; rank=order	shotgun metagenomics + FFQ; meta-analysis across 4 cohorts (n=1425)
FOODON:03000287	cheese	Food	increases_abundance_of	NCBITaxon:817	Bacteroides fragilis	Microbe	Bolte2021	S7:k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_fragilis|snack_cheese	10.1136/gutjnl-2020-322670	observational	0.8	Faeces	beta=0.332; FDR=0.05; Het.Pval=0.22; rank=species	shotgun metagenomics + FFQ; meta-analysis across 4 cohorts (n=1425)
