subject_id	subject_label	subject_type	predicate	object_id	object_label	object_type	source	source_id	publication_id	evidence_type	confidence	sample_type	notes	method
FOODON:00004327	rice	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:15824	D-fructose	Bioactive	FooDB	12531		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:15354	choline	Bioactive	FooDB	710		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:15354	choline	Bioactive	FooDB	710		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:17750	glycine betaine	Bioactive	FooDB	9021		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:15824	D-fructose	Bioactive	FooDB	12531		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:15354	choline	Bioactive	FooDB	710		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:15824	D-fructose	Bioactive	FooDB	12531		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:15354	choline	Bioactive	FooDB	710		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:15824	D-fructose	Bioactive	FooDB	12531		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:15354	choline	Bioactive	FooDB	710		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:15354	choline	Bioactive	FooDB	710		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:15354	choline	Bioactive	FooDB	710		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:15824	D-fructose	Bioactive	FooDB	12531		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:15354	choline	Bioactive	FooDB	710		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:15354	choline	Bioactive	FooDB	710		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:00003734	rye kernel	Food	contains	CHEBI:15824	D-fructose	Bioactive	FooDB	12531		observational	0.9		DATABASE: USDA	
FOODON:00003734	rye kernel	Food	contains	CHEBI:15354	choline	Bioactive	FooDB	710		observational	0.9		DATABASE: USDA	
FOODON:00003734	rye kernel	Food	contains	CHEBI:17750	glycine betaine	Bioactive	FooDB	9021		observational	0.9		DATABASE: USDA	
FOODON:00003734	rye kernel	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:00003734	rye kernel	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:00003734	rye kernel	Food	contains	CHEBI:15824	D-fructose	Bioactive	FooDB	12531		observational	0.9		DATABASE: USDA	
FOODON:00003734	rye kernel	Food	contains	CHEBI:15354	choline	Bioactive	FooDB	710		observational	0.9		DATABASE: USDA	
FOODON:00003734	rye kernel	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:00003734	rye kernel	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:00003734	rye kernel	Food	contains	CHEBI:15824	D-fructose	Bioactive	FooDB	12531		observational	0.9		DATABASE: USDA	
FOODON:00003734	rye kernel	Food	contains	CHEBI:15354	choline	Bioactive	FooDB	710		observational	0.9		DATABASE: USDA	
FOODON:00003734	rye kernel	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:00003734	rye kernel	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:00003734	rye kernel	Food	contains	CHEBI:15824	D-fructose	Bioactive	FooDB	12531		observational	0.9		DATABASE: USDA	
FOODON:00003734	rye kernel	Food	contains	CHEBI:15354	choline	Bioactive	FooDB	710		observational	0.9		DATABASE: USDA	
FOODON:00003734	rye kernel	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:00003734	rye kernel	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:03303411	coarse semolina (durum wheat)	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:03303411	coarse semolina (durum wheat)	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
NCBITaxon:4557	Sorghum	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
NCBITaxon:4557	Sorghum	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:00003146	tapioca pearls	Food	contains	CHEBI:15354	choline	Bioactive	FooDB	710		observational	0.9		DATABASE: USDA	
FOODON:00003146	tapioca pearls	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:00003146	tapioca pearls	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
NCBITaxon:15949	Zizania	Food	contains	CHEBI:15354	choline	Bioactive	FooDB	710		observational	0.9		DATABASE: USDA	
NCBITaxon:15949	Zizania	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
NCBITaxon:15949	Zizania	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
NCBITaxon:15949	Zizania	Food	contains	CHEBI:15824	D-fructose	Bioactive	FooDB	12531		observational	0.9		DATABASE: USDA	
NCBITaxon:15949	Zizania	Food	contains	CHEBI:15354	choline	Bioactive	FooDB	710		observational	0.9		DATABASE: USDA	
NCBITaxon:15949	Zizania	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
NCBITaxon:15949	Zizania	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:00004327	rice	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:15824	D-fructose	Bioactive	FooDB	12531		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:15354	choline	Bioactive	FooDB	710		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17750	glycine betaine	Bioactive	FooDB	9021		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:15824	D-fructose	Bioactive	FooDB	12531		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:15354	choline	Bioactive	FooDB	710		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17750	glycine betaine	Bioactive	FooDB	9021		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:15354	choline	Bioactive	FooDB	710		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:15354	choline	Bioactive	FooDB	710		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:15354	choline	Bioactive	FooDB	710		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17750	glycine betaine	Bioactive	FooDB	9021		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:15354	choline	Bioactive	FooDB	710		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17750	glycine betaine	Bioactive	FooDB	9021		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:15354	choline	Bioactive	FooDB	710		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:15354	choline	Bioactive	FooDB	710		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:15354	choline	Bioactive	FooDB	710		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:15824	D-fructose	Bioactive	FooDB	12531		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:15354	choline	Bioactive	FooDB	710		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17750	glycine betaine	Bioactive	FooDB	9021		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:15824	D-fructose	Bioactive	FooDB	12531		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:15354	choline	Bioactive	FooDB	710		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17750	glycine betaine	Bioactive	FooDB	9021		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:15354	choline	Bioactive	FooDB	710		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17750	glycine betaine	Bioactive	FooDB	9021		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:15354	choline	Bioactive	FooDB	710		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:00003108	barley seed (raw)	Food	contains	CHEBI:15354	choline	Bioactive	FooDB	710		observational	0.9		DATABASE: USDA	
FOODON:00003108	barley seed (raw)	Food	contains	CHEBI:17750	glycine betaine	Bioactive	FooDB	9021		observational	0.9		DATABASE: USDA	
FOODON:00003108	barley seed (raw)	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:00003108	barley seed (raw)	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:00003108	barley seed (raw)	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:00003108	barley seed (raw)	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:00003429	oat	Food	contains	CHEBI:15354	choline	Bioactive	FooDB	710		observational	0.9		DATABASE: USDA	
FOODON:00003429	oat	Food	contains	CHEBI:17750	glycine betaine	Bioactive	FooDB	9021		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:03412475	teff plant	Food	contains	CHEBI:15824	D-fructose	Bioactive	FooDB	12531		observational	0.9		DATABASE: USDA	
FOODON:03412475	teff plant	Food	contains	CHEBI:15354	choline	Bioactive	FooDB	710		observational	0.9		DATABASE: USDA	
FOODON:03412475	teff plant	Food	contains	CHEBI:17750	glycine betaine	Bioactive	FooDB	9021		observational	0.9		DATABASE: USDA	
FOODON:03412475	teff plant	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:03412475	teff plant	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:03412475	teff plant	Food	contains	CHEBI:27432	alpha-linolenic acid	Bioactive	FooDB	12465		observational	0.9		DATABASE: USDA	
FOODON:03412475	teff plant	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:03412475	teff plant	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:15354	choline	Bioactive	FooDB	710		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17750	glycine betaine	Bioactive	FooDB	9021		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:17895	L-tyrosine	Bioactive	FooDB	446		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:15824	D-fructose	Bioactive	FooDB	12531		observational	0.9		DATABASE: USDA	
FOODON:03306347	pasta	Food	contains	CHEBI:16828	L-tryptophan	Bioactive	FooDB	2250		observational	0.9		DATABASE: USDA	
