subject_id	subject_label	subject_type	predicate	object_id	object_label	object_type	source	source_id	publication_id	evidence_type	confidence	sample_type	notes	method
NCBITaxon:841	Roseburia	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3467	436	observational	0.85	Faeces		16S rRNA pyrosequencing
NCBITaxon:216851	Faecalibacterium	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3468	436	observational	0.85	Faeces		16S rRNA pyrosequencing
NCBITaxon:41978	Ruminococcus	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3469	436	observational	0.85	Faeces		16S rRNA pyrosequencing
NCBITaxon:33042	Coprococcus	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3470	436	observational	0.85	Faeces		16S rRNA pyrosequencing
NCBITaxon:625	Shigella	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3471	436	observational	0.85	Faeces		16S rRNA pyrosequencing
NCBITaxon:29523	Bacteroides	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3472	436	observational	0.85	Faeces		16S rRNA pyrosequencing
NCBITaxon:35783	Enterococcus	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3473	436	observational	0.85	Faeces		16S rRNA pyrosequencing
NCBITaxon:572511	Blautia	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3474	436	observational	0.85	Faeces		16S rRNA pyrosequencing
NCBITaxon:2173	Methanobrevibacter smithii	Microbe	decreased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	3520	444	observational	0.8	Faeces		qPCR
NCBITaxon:561	Escherichia	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3562	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:33038	Ruminococcus gnavus	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3563	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:1506	Clostridium	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3564	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:180162	Cetobacterium	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3565	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:713	Actinobacillus	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3566	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:35783	Enterococcus	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3567	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:1164882	Lachnoanaerobaculum	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3568	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:40323	Stenotrophomonas	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3569	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:469	Acinetobacter	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3570	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:216851	Faecalibacterium	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3571	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:33042	Coprococcus	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3572	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:59823	Prevotella	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3573	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:841	Roseburia	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3574	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:204475	Gemmiger	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3575	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:286	Pseudomonas	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3576	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:239759	Alistipes	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3577	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:40518	Ruminococcus bromii	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3578	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:102106	Collinsella	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3579	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:283168	Odoribacter	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3580	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:218	Helicobacter	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3581	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:29521	Brachyspira	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3582	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:119852	Oscillospira	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3583	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:33024	Phascolarctobacterium	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3584	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:86331	Mogibacterium	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3585	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:574697	Butyricimonas	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3586	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:508459	Cloacibacillus	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3587	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:990719	Christensenellaceae	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3588	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:2753	Synergistes	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3589	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:577309	Paraprevotella	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3590	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:35832	Bilophila	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3591	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:140625	Lachnobacterium	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3592	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:207244	Anaerostipes	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3593	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:885	Desulfovibrio	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3594	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:2172	Methanobrevibacter	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3595	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:128827	Erysipelotrichaceae	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3596	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:172900	Vivictivallis	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3597	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:846	Oxalobacter	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3598	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:35783	Enterococcus	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3599	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:1185408	Defluviitalea	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3600	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:572511	Blautia	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3601	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:29465	Veillonella	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3602	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:41200	Bifidobacterium	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3603	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:544	Citrobacter	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3604	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:1591	Lactobacillus	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3605	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:33038	Ruminococcus gnavus	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3606	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:265	Paracoccus	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3607	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:59823	Prevotella	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3608	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:33042	Coprococcus	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3609	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:286	Pseudomonas	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3610	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:204475	Gemmiger	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3611	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:239759	Alistipes	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3612	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:283168	Odoribacter	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3613	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:218	Helicobacter	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3614	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:29521	Brachyspira	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3615	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:40518	Ruminococcus bromii	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3616	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:33024	Phascolarctobacterium	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3617	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:119852	Oscillospira	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3618	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:86331	Mogibacterium	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3619	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:574697	Butyricimonas	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3620	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:508459	Cloacibacillus	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3621	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:2753	Synergistes	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3622	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:35832	Bilophila	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3623	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:885	Desulfovibrio	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3624	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:140625	Lachnobacterium	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3625	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:171550	Rikenellaceae	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3626	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:2152	Asteroleplasma	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3627	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:2740	Peptococcus	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3628	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:2172	Methanobrevibacter	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3629	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:990721	Christensenella	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3630	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:94008	Thermicanus	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3631	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:172900	Vivictivallis	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3632	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:846	Oxalobacter	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3633	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:83618	Pseudoxanthomonas	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3634	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:35783	Enterococcus	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3635	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:1185408	Defluviitalea	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3636	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:216851	Faecalibacterium	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3637	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:572511	Blautia	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3638	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:41200	Bifidobacterium	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3639	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:841	Roseburia	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3640	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:544	Citrobacter	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3641	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:204475	Gemmiger	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3642	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:28050	Lachnospira	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3643	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:580596	Butyricicoccus	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3644	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:128827	Erysipelotrichaceae	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3645	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:84111	Eggerthella	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3646	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:100883	Coprobacillus	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3647	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:207244	Anaerostipes	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3648	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:41978	Ruminococcus	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3649	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:265	Paracoccus	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3650	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:561	Escherichia	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3651	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:33038	Ruminococcus gnavus	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3652	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:1506	Clostridium	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3653	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:180162	Cetobacterium	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3654	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:1262	Peptostreptococcus	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3655	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:581	Morganella	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3656	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:538	Eikenella	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3657	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:469	Acinetobacter	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3658	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:4769	Saprolegnia	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3659	450	observational	0.85	Brush sample		16S rRNA sequencing
NCBITaxon:1496	Clostridioides difficile	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3837	463	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:817	Bacteroides fragilis	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3838	463	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:39948	Dialister	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3839	463	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:841	Roseburia	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	3840	463	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:823	Parabacteroides distasonis	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3841	463	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:853	Faecalibacterium prausnitzii	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3842	463	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:817	Bacteroides fragilis	Microbe	decreased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	3843	463	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:501783	Cloacibacterium	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	4065	488	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:1737406	Tissierellaceae	Microbe	increased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	4066	488	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:482	Neisseria	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	4067	488	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:59823	Prevotella	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	4068	488	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:142586	Eubacterium	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	4069	488	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:482	Neisseria	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	4070	488	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:32067	Leptotrichia	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	4071	488	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:35832	Bilophila	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	4072	488	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:885	Desulfovibrio	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	4073	488	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:574697	Butyricimonas	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	4074	488	observational	0.85	Tissue biopsie		16S rRNA sequencing
NCBITaxon:1306	Streptococcus	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	4400	518	observational	0.85	Saliva		16S rRNA sequencing
NCBITaxon:33024	Phascolarctobacterium	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	4497	524	observational	0.85	Faeces		MiSeq sequencing
NCBITaxon:841	Roseburia	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	4498	524	observational	0.85	Faeces		MiSeq sequencing
NCBITaxon:853	Faecalibacterium prausnitzii	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	4499	524	observational	0.85	Faeces		MiSeq sequencing
NCBITaxon:116085	Coprococcus catus	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	4500	524	observational	0.85	Faeces		MiSeq sequencing
NCBITaxon:33038	Ruminococcus gnavus	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	4501	524	observational	0.85	Faeces		MiSeq sequencing
NCBITaxon:239935	Akkermansia muciniphila	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	4502	524	observational	0.85	Faeces		MiSeq sequencing
NCBITaxon:501571	Butyricicoccus pullicaecorum	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	4503	524	observational	0.85	Faeces		MiSeq sequencing
NCBITaxon:36835	Clostridium colinum	Microbe	decreased_in	DOID:8577	ulcerative colitis	IBD_Outcome	Disbiome	4504	524	observational	0.85	Faeces		MiSeq sequencing
NCBITaxon:33042	Coprococcus	Microbe	decreased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	4532	528	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:990719	Christensenellaceae	Microbe	decreased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	4533	528	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:885	Desulfovibrio	Microbe	decreased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	4534	528	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:56112	Dehalobacter	Microbe	decreased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	4535	528	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:86331	Mogibacterium	Microbe	decreased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	4536	528	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:1735	Eubacterium biforme	Microbe	decreased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	4537	528	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:40518	Ruminococcus bromii	Microbe	decreased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	4538	528	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:207244	Anaerostipes	Microbe	decreased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	4539	528	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:171550	Rikenellaceae	Microbe	decreased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	4540	528	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:140625	Lachnobacterium	Microbe	decreased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	4541	528	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:1869337	Parabacteroides	Microbe	decreased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	4542	528	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:572511	Blautia	Microbe	decreased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	4543	528	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:39486	Dorea formicigenerans	Microbe	decreased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	4544	528	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:84107	Coriobacteriaceae	Microbe	decreased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	4545	528	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:574697	Butyricimonas	Microbe	increased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	4546	528	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:1328	Streptococcus anginosus	Microbe	increased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	4547	528	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:1378	Gemella	Microbe	increased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	4548	528	observational	0.85	Faeces		16S rRNA sequencing
NCBITaxon:4932	Saccharomyces cerevisiae	Microbe	decreased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	4549	528	observational	0.85	Faeces		ITS2 sequencing
NCBITaxon:5476	Candida albicans	Microbe	increased_in	DOID:0050589	inflammatory bowel disease	IBD_Outcome	Disbiome	4550	528	observational	0.85	Faeces		ITS2 sequencing
NCBITaxon:5476	Candida albicans	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4556	531	observational	0.85	Tissue biopsie		18S rDNA sequencing
NCBITaxon:5482	Candida tropicalis	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4557	531	observational	0.85	Tissue biopsie		18S rDNA sequencing
NCBITaxon:117187	Gibberella moniliformis	Microbe	increased_in	DOID:8778	Crohn's disease	IBD_Outcome	Disbiome	4558	531	observational	0.85	Tissue biopsie		18S rDNA sequencing
